TEXT_ID	CONTENT	Comment
编号	内容	备注
Client	Client	Client
int	string	string
197950	那还不赶紧去找那莱薇……以仙人阁下的身手，连着这个地牢端掉也不是难事吧……	
197951	不，虽然我也想尽快调查，但你的伤势急需治疗，我们先离开这里再做打算。	
197952	咳！仙人阁下是说在下成了你的累赘吗？	
197953	正是。	
197954	岂有此理……放在下下来！在下要回去宰了那帮鸟人——咳！	
197955	你就不要逞强了，那神之匣是你的克星，它能以吸收的方式触动你体内被我压制的崩坏，因此你才会被伤成这样。	
197956	虽然我这次救了你，但难保还能救你第二次。	
197957	在下才不用你救，若在下死了，阁下不就可以毫不顾忌的履行你那圣人使命了吗！	
197958	我不想跟你多费口舌，如果你再不听劝，我现在就将你打晕。	
197959	你！	
197960	踏踏踏踏踏踏——	
197961	！	
197962	精卫，放这浪人下来！	
197963	咻！咻！	
197964	呜哇！疼疼疼！卑鄙，说不过在下就用这破鸟吓人！	
197965	不，北辰芽衣，是他们追上来……	
197966	仙人阁下，看来我们被包围了。	
197967	到此为止了，你以为自己能逃得出去么？	
197968	哼，谁说要逃了，在下正要找你算账。	
197969	喂，仙人阁下，这找上门来的架你打是不打？	
197970	……	
197971	精卫，你看好这浪人不要离开我的身边。	
197972	呵呵，不要着急，我看了佐菲娅的报告，你们两人是在极东对抗崩坏的武者，既然如此，我想我们未必非得兵戎相见。	
197973	此话怎讲？	
197974	也许你们因为那鼠辈卡莲，可能对我等的作为有所误解，但瘟疫骑士团的使命，就是将这世上的崩坏彻底根除。	
197975	如果你们愿意弃暗投明加入我等，我可以对之前的事情既往不咎，而你们身上的超凡特性，必将可以帮助到我等实现根绝崩坏的夙愿。 	
197976	呸，说的比唱的好听，那些无辜的黑死病人你又做何解释？	
197977	为了研究崩坏在人体身上的表现，它们是必不可少的研究素体。	
197978	而且黑死病人就算放着不管也会死于崩坏，我只是物尽所用罢了。	
197979	嚯，在下自问是个杀人不眨眼的恶徒，但和阁下比起来，在下可真是甘拜下风。	
