TEXT_ID	CONTENT	Comment
编号	内容	备注
Client	Client	Client
int	string	string
453263	嗯嗯……？	
453264	嘎…哦……我们找到了那张复活魔法卷轴残缺的部分，上面写着……写着什么来着……	
453265	喳！上面写着「只要杀死自己的仇敌，用仇敌的鲜血，才能真正复活身体……那是不可能的事情，能召唤出幽灵状态请知足吧。」	
453266	噗尼~你是说本王不用打架了？哎……不对，你是说本王一直只能是幽灵的样子吗？！	
453267	怎么说呀！到底还打不打了啊！	
453268	我们要看PK！我们要看PK！我们要看PK！ 	
453269	……	
453270	我才不管你什么该打不该打，我只知道我今天一定要把你揍得哭鼻子！	
453271	噗尼！你、你你你你等等，你别过来	
453272	唔啊啊啊啊啊——我怕疼的，疼真的好可怕——不要追着我不放啊——呜呜呜——！	
453273	站住！（攻击）	
453274	没，没打着嘛，感觉自己变得更透明了。	
453275	可恶，还真是幽灵，武器直接穿过了身体，但我就不信打不到！	
453276	唔啊啊啊啊——超可怕的——别过来呀！	
453277	啧，有本事你别飘到房檐上，不要像个胆小鬼那样龟缩起来！	
453278	呜呜呜，我就龟缩！我不想打架，呜呜呜……	
453279	让我们专程赶来看的打架，就这……	
453280	本来是巅峰的对战时刻，为什么变成了猫和老鼠的追逐游戏啦。	
453281	噗尼尼！（而且，大王……眼泪鼻涕横流着逃跑，有一点点丢脸啊……） 	
453282	噗尼尼尼尼~（诶……是啊，大王为什么这么挫啊。）	
453283	唔唔唔！不准欺负我的大王王。	
453284	喳，豆芽你干什么！	
453285	嘤嘤嘤，豆芽冲出去了！	
453286	我们大王，不应该被你这样欺负负。	
453287	呃……是你，那个说话很奇怪的毛玉，给我走开。	
453288	哎呀呀——（飞远）	
453289	——呼——呼	
453290	幽灵毛玉，出击！	
453291	噗尼——（咬）	
453292	这是什么……？幽灵毛玉？可恶，怎么甩都甩不掉！	
453293	豆芽芽好晕晕……唔，被谁接住住了……是大王！	
453294	虽然豆芽的说话方式，人人都很想打它，但是也不代表你有权利欺负它。	
453295	为什么不行？是它自己冲出来的！	
453296	因为豆芽是自己人，是我毛玉族的子民。	
