TEXT_ID	CONTENT	Comment
编号	内容	备注
Client	Client	Client
int	string	string
95516	夏夜、焰火、还有少女们的笑容，似乎能写出一首不错的曲子呢~	
95517	下次两个人一起来吧？	
95518	我、我我我我吗？	
95519	我的话，就不行吗？	
95520	不！怎么会，当然可以了！呃，我是说……是赛琳娜的话我会挺开心的……	
95521	说起来，在下想起了一件事。	
95522	末班车的时间记得是在半个小时以前。	
95523	虽然在下是不介意啦，但是我们真的要走路回去吗？	
95524	各位？为什么定住不动了？有听到在下说话吗？各位——	
95525	呼~没想到整理房间是一件这么累的事，唉，我就该早点教会我这位老朋友该如何做逻辑分类整理……	
95526	不过还算是小有收获，至少找到了那家伙的探险记录，知道那家伙失踪之前到底在哪寻找上古时代的遗迹……	
95527	不过这几个地方看起来都不太安全啊，但如果在那里的发现能让我找到拯救那个孩子的方法的话……	
95528	看来是时候把我之前研制的机械臂搬出来了，这可是我的自信之作。只要有它在，再危险的地方我们也能轻松探索的~	
95529	都准备好了的话我们现在就出发吧，可别再浪费时间了。	
95530	“本次的调查对象为位于南太平洋海域发现的岛屿群，是受到赤道洋流的影响而浮出水面的海底火山群落所形成的区域，目前处于不稳定的喷发状态。	
95531	在该岛屿群的探测中采集到的火山岩样本中含有特殊的合金碎片，结构成分需要进一步测定，不排除上古文明的可能性。	
95532	由于火山口区域地貌复杂，本次环境探查任务未涉及该位点，未记录在案，现进行二次调查申请。	
95533	旅人 2011年7月14日 记录”	
95534	……	
95535	终于找到关于你的线索了，旅人。	
95536	呜…博士，这就是旅人笔记本上写的地址么？这里好热啊，那位旅人真的来过这里么？	
95537	不会错的，从她家里的发现的探险笔记中符合描述的区域只有这里…这可是我调动逆熵卫星观测了一周才发现的……	
95538	也就是说…博士你这一周都没合眼么？	
95539	呜…每天2小时的睡眠还是有的，其他时间都拜托你那个双钻头姐姐帮我了，幸亏她及时发现了这里，不然我们可就错过了这个宝贵的登岛时机了。	
95540	不愧是布洛妮娅姐姐~博士你真是太有眼光了！	
