TEXT_ID	CONTENT	Comment
编号	内容	备注
Client	Client	Client
int	string	string
433520	35公斤	
433521	独处	
433522	鎏金般的阳光透过树叶的缝隙，倾泻在了蝶翅少女的身上，她长长的灰发披在肩上，表情不带任何情绪。谁能够想象，这酷似妖精的美丽少女就是令神界闻风丧胆的堕天使昔拉。	
433523	夺取喵王	
433524	信仰在发光	
433525	小小探险	
433526	捉拿啾啾	
433527	圣痕冲击	
433528	双倍的快乐	
433529	歌姬的唱片	
433530	零时的回忆	
433531	巧克力战役	
433532	酒杯转转转	
433533	去摘花朵吧	
433534	终焉的坚持	
433535	辣死我辣	
433536	共鸣振荡波	
433537	水晶的微光	
433538	水晶的辉光	
433539	向彩虹进发	
433540	秋游	
433541	秋天是恋爱的季节，在金黄色落叶的缝隙中萌生出情愫，这正是爱情开始的地方！为了能更真切地感受秋天的爱之悸动，小祈计划要开始一场秋日之旅。	
433542	秋天有好多漂亮的树叶呀，啊~小祈想到一个好主意，让婚礼的地毯上撒满秋天的树叶，肯定很有意思。	
433543	今天的小祈是不是双倍的可爱？这也算秋日主题的装扮练习啦，小祈身为花童可是超~努力的！	
433544	这里有那么美丽的秋日景色，当然是大家的约会胜地啦，你看那边两个互相看了一眼，肯定是在热恋。	
433545	唔啊~这就是秋天的气息啊，空气有些凉，闻起来有一股甜甜的干草味，小祈喜欢这样的秋天。	
433546	哇，麦田旁边那两个人的脸凑得那么近，都快咬到耳朵了，这是要原地结婚的节奏嘛！	
433547	企鹅终结者	
433548	柏塞·处女座	
433549	说起来，最近安排三餐摆餐具的时候变得有点在乎排列整不整齐了，感觉情不自禁地想要多当一会儿处女座小姐呢。	
433550	今天你的运势是……会和唠唠叨叨的长辈一起度过很长时间哦。问我到底会不会占星术，不清楚呀，到底会不会呢~	
433551	拍完电影之后，大家都更喜欢出去玩了，一个人好寂寞啊……对了，给她们一人织一件毛衣吧！	
433552	大家现在的样子都好可爱呀，我也是吗？欸嘿嘿~	
433553	虽然还不清楚要怎么用，不过先当做小夜灯感觉也很合适。	
433554	西琳·出卷芙蓉	
