TEXT_ID	CONTENT	Comment
编号	内容	备注
Client	Client	Client
int	string	string
182948	……	
182949	呼……	
182950	帕亚索和战神无双小姐之间的对话，不管看多少次都有点可怕呢……	
182951	既然是这样，不如让你体验一下更可怕的事情吧？	
182952	哈哇哇哇——！帕亚索的坏心眼好讨厌！	
182953	嗯嗯，直播间的大家觉得本周的面具骑兵怎么样呢？就我个人感觉，剧情有点发力不足呢。	
182954	卖玩具的意图太明显啦~	
182955	前期太拖拉啦，明显应该早点突入本篇才对。	
182956	不过这次的皮套超帅的！什么时候出预定？我要买爆！	
182957	X财团终于难得良心一回。	
182958	嗯嗯……嗯嗯嗯。	
182959	这次大家的看法都意外地统一呢，还真是少见。	
182960	也差不多是时间了，那么今天的直播就先到此为止，我们明天再……	
182961	嗯？	
182962	——您收到了一条短消息	
182963	官方运营发来的短消息？	
182964	……人气提升最快的前五个新晋主播将有资格参加争夺赛，在争夺赛中胜出的主播……将获得和夏露露联动的机会？	
182965	从来没听说过有这回事，该不会是那种吧？把名字改得特别像官方运营的欺诈短消息！	
182966	如果是来自官方运营的短消息，应该所有主播都会收到才对。我看看……现在还在线上的……啊，有了！	
182967	……	
182968	这款游戏根本难不倒亚巴顿大人~	
182969	接下来找个稍微有点挑战性的新作好了~	
182970	——您的好友邀请您进行会话。	
182971	人气前五的新晋主播之间的争夺赛？	
182972	突然收到了这样的短消息，如果是官方发来的话，那么应该所有主播都会收到。	
182973	毕竟也有那种把名字改得特别像官方运营的欺诈手段，所以说想确认一下。	
182974	刚刚看了一遍，没有因陀罗说的短消息喔~	
182975	果然只是欺诈消息吗。	
182976	樱华有告诉过亚巴顿哦，如果是来自官方的短消息，从名字那里点击进去是会跳转到官方的页面的。	
182977	原来如此，我试试。	
182978	啊，还真的是来自官方的短消息！	
182979	——您收到了一条短消息	
182980	嗯？好像亚巴顿也收到了喔！	
182981	看来之前说人气最高的主播可以和夏露露联动的传闻是真的呢~	
182982	要是可以和夏露露联动的话，说不定还能拿到一些专属的稀有周边，樱华她一定会很喜欢的！	
