TEXT_ID	CONTENT	Comment
编号	内容	备注
Client	Client	Client
int	string	string
2002671	（捂脸）啊啊啊……别，别看了，好丢人……（脑袋冒烟）	
2002672	（还回手机）是是~	
2002673	学姐这么喜欢cosplay和二次元，圣诞冬季漫展会去吗？	
2002674	冬季漫展——	
2002675	长空市会展中心有着数十万人入场的超大型漫展。对于全世界的二次元和cosplay爱好者来说，都是字面意义上的狂欢。因为今年冬季时间和圣诞节重合了，所以也被叫做圣诞冬季漫展。	
2002676	面对此般盛会，我的决定当然是——	
2002677	（小声）绝对不去。	
2002678	圣诞节和谁有约，和漫展撞上了？	
2002679	不可能啦。死宅是圣诞节永远有空的生物。	
2002680	（小声）人很多，我会死的……	
2002681	能够理解……	
2002682	（超小声）而且我也知道——	
2002683	（超小声）魔法少女红叶的cosplay，见不得人……	
2002684	学姐……	
2002685	啊，不能再聊天了！	
2002686	（撸起袖子）为了红贽同学的cosplay，冲呀！	
2002687	（狂踩缝纫机）喔哦哦哦哦哦——！！	
2002688	（扶额）啊啊啊！刚想安慰她来着！	
2002689	（无奈笑）慢慢来吧。	
2002690	几天后，巴比伦学园高中部——	
2002691	（干枯的声音）要死……	
2002692	废怯同学，没事吧？	
2002693	（干枯的声音）没事……孩子不懂事熬夜熬的……	
2002694	（干枯的声音）但为了真人版红叶cos红叶，一切……都值得……	
2002695	（小生气）搞什么啊，真是的……	
2002696	啊，撑不住了。总之我先睡——	
2002697	（趴桌）Zzzzzz……	
2002698	午休时间——	
2002699	废怯同学，今天一起回家吧。	
2002700	我得去缝纫社一趟！	
2002701	站着。	
2002702	红贽同学抓住了我的衣服后领——	
2002703	最近你很忙呢。	
2002704	不用担心我，我三餐正常吃了！每天都在课上睡够八小时！	
2002705	那期中考试怎么办？	
2002706	（嘟囔）成绩又不是人生的全部，应付应付老师得了。	
2002707	我听得到哦。	
2002708	老师？！	
2002709	期中考试之前，废怯同学不准去缝纫社，就这样。	
2002710	（伸手）老师——！	
2002711	老师无情离开的背影。万恶的应试教育！	
2002712	遭报应了吧，谁让你天天课上不是在睡觉，就是在画图呢。	
