TEXT_ID	CONTENT	Comment
编号	内容	备注
Client	Client	Client
int	string	string
463263	<color=#FFCACAFF>姐姐……你不要凛了吗……</color>	
463264	<color=#FFCACAFF>求求你……不要啊……！</color>	
463265	——！	
463266	是梦……不对，那是……	
463267	叮咚！千羽学园站到了——千羽学园站到了——	
463268	请下车，开门请当心。	
463269	……	
463270	妈妈，你看那个姐姐~	
463271	她的表情好恐怖呀，就像动画片里吃人的妖怪一样，啊哈哈哈。	
463272	小、小孩子别乱说，不要一直盯着奇怪的人看。	
463273	……	
463274	千羽学园，就是这里么。	
463275	这……	
463276	一路望不到尽头的学校围墙……学校的入口到底在哪里？	
463277	迷路了吗？校门入口要再~~往里面走500米左右。	
463278	看见没~在那颗樱花树的后面，就是千羽学园的正门了。	
463279	沙沙沙——樱花轻舞——	
463280	谢谢。	
463281	哦~看你身上的制服，不是我们学校的学生吧，难道是来参加学校的千羽祭吗？	
463282	看来我校的名声还是在外呀。	
463283	不，我来找人。	
463284	能劳烦再告知一下学生会怎么走吗？	
463285	哼哼，那你可问对人了。	
463286	你指什么？	
463287	teriteri~千羽学园的学生会长大人，哒啦~就是我本人——德丽莎~	
463288	……	
463289	你一点反应都没有显得我在犯傻啊！	
463290	呼，既然是学生会长，那可以麻烦你带路吧？	
463291	唔唔唔诶诶诶——你别推着我走，有那么着急吗？	
463292	——千羽学园学生会	
463293	这边就是学生会，不过我还有点事……	
463294	嗯？	
463295	诶——你等一下再开门啊！	
463296	哗啦——	
463297	您好，这里是千羽学生会……哦？	
463298	啊哈哈，姬子，我回来了~	
463299	德——丽——莎——会长！	
463300	原来……真的是学生会长么，居然是这样的小孩子……	
463301	你一直都不信吗！	
463302	别岔开话题，千羽祭开始后，已经有10个社团的学生报告工具出现问题，还有两个摊位出现纠纷需要调解，今天千羽祭压轴的演唱会安排事宜，需要处理的内容堆得像山~那么高。	
463303	请问，会长你今天都逃到哪里去悠闲度日了啊？	
463304	姬、姬子，你不要咬着后槽牙说话嘛，听着怪渗人的。	
463305	我我我当然有我的正当理由啦，毕竟已经是高三的学生了。 	
