TEXT_ID	CONTENT	Comment
编号	内容	备注
Client	Client	Client
int	string	string
493269	可是你不还在生病——	
493270	我许的愿望不是你当我妈，当我这是第一次生病么？	
493271	一个病人在眼前晃来晃去，对我而言很碍眼。知道的话就去睡。	
493272	呜……好吧。	
493273	…………	
493274	（这个人……有时候，真的很让人有好感……）	
493275	（虽然大部分时候都很讨人厌就是了……）	
493276	但是……就算这样……也不能为了她而舍弃……	
493277	（唔……）	
493278	就像她的师傅所说的一样。	
493279	锤炼自己，祛除无谓的杂质。	
493280	（我到底该……怎样……）	
493281	成为冷硬的纯钢。	
493282	（我到底要……）	
493283	她不过是麻烦的人类。	
493284	啊。	
493285	   	
493286	樱花，好像要开了。	
493287	有点想吃樱饼了。	
493288	………………………………	
493289	………………………………………………	
493290	（抱歉……果然……果然……）	
493291	（我不是纯钢。）	
493292	当夜，行馆。	
493293	………………	
493294	睡着了……	
493295	只要我现在走掉……诗音就没法斩鬼了。	
493296	那就只能好好击败那个对手，然后光耀门楣啦。	
493297	想到这里……还不由自主地写了封信，这样把诗音的家传说清楚寄给将军大人的话，将军应该也会匡正她们村对于罗生小姐的伤害吧？	
493298	……	
493299	不对，这些事情，还是交给诗音来判断吧。把这封信放在枕边，然后再写张纸条说明一下要走……	
493300	   	
493301	好了！	
493302	   	
493303	做了这么多，你都没反应诶……	
493304	难道是已经习惯了我在你身边？	
493305	唔……我才没有放弃理想哦，只是……不想被你利用罢了。	
493306	啾啾~啾啾啾~~~	
493307	哈呜——	
493308	叽叽！！！	
493309	呸呸呸！好多毛。	
493310	啾——————	
493311	飞走了……看来前段时间被人类的食物惯坏了……得纠正一下口味了！	
493312	呼哇……有点困了……	
493313	那就直接睡觉吧……反正……呼啊……现在也不用给人值夜了……	
493314	不过还是想尝尝和菓子的味道……	
493315	……………………	
493316	………………	
493317	轰隆隆隆隆隆……	
493318	唔……嗯？	
493319	什么声音？	
493320	发生什么事了吗？	
493321	对了，可以问人类啊。	
493322	那个请问，发生了什么事吗？	
493323	鬼……是鬼——	
493324	是剑鬼——！！	
493325	剑鬼？什么剑鬼？	
