TEXT_ID	CONTENT	Comment
编号	内容	备注
Client	Client	Client
int	string	string
709889	噢，那是我们午睡部用以区分午睡习惯的两种派别。所谓“自然派”，就是临机而动，不论何时何地，只要心中涌出了午睡的想法，就会随处而卧。	
709890	还有一派则是“规制派”，这一派的人坚持要在每天的几点到几点进行午睡，而且一定要在床榻上，甚至连午睡时床头柜上的摆件朝向都有严格的要求。	
709891	作为一个纯正的“自然派”学者，我对于“规制派”一向嗤之以鼻，但经过了这次事件，我再也没办法如以往那样进行“自然派”的午睡了，真是痛苦……啊啊，好像说多了，那我继续说吧。	
709892	就是那天下午，我一路漫步，来到了学园了的实验大楼下方。	
709893	看着庭院中的新芽和芳草，阳关刹时洒落，我的心中忽然充满了感动。	
709894	午睡的欲望就这样涌上心头。	
709895	于是，我就在实验大楼的楼道间长椅上躺了下来，伴随着睡意的袭来，我渐渐进入了梦乡。	
709896	谁知……	
709897	……谁知？	
709898	就在睡得正香的时候，我忽然感受到厉鬼捂住了我的口鼻，令我无法呼吸，梦境一时间变得灰蒙蒙，心脏也在强烈地鼓动。	
709899	我强烈挣扎，却始终挣扎不出来。心知肚明自己在做梦，梦境却紧紧地缠住了 我。	
709900	我想要呼救，想要大喊，却发不出声音。	
709901	直到最后，我终于从梦境中挣扎了出来，从长椅上一下子躺起，大口大口地呼吸着新鲜空气，然而就在这时，我却感觉自己的喉咙异常干涩，同时带着酸痛。	
709902	然而我仔细检查了自己的身体，却发现身上的衣服没有任何痕迹，而喉咙上也没有任何掐痕。	
709903	环视一周，我看到有一树枝条从庭院里探进来，刚好悬在我午睡时的正上方。而它却变得鲜绿了许多，就像是从我的身体里吸食了足够多的生命力以后，散发着一股异常的妖艳感。	
709904	那天，毛骨悚然的我赶快离开了长椅，从那以后，这件事时时在我的心头萦绕，至今挥之不去……	
709905	银之解谜人，你能帮我找到这背后的真相吗？	
709906	我最近晚上常常做噩梦……如果不能解决掉它的话，恐怕我从今以后都不能安心入眠了。	
709907	……	
709908	请放心吧，薇娜同学，我一定会帮你击破这场梦魇的。	
709912	卡特琳同学，请问你遇到的事件——	
