TEXT_ID	CONTENT	Comment
编号	内容	备注
Client	Client	Client
int	string	string
192949	才跑了一小时而已，不过只是热热身，接下来我们还要锻炼到中午呢。	
192950	这也太极限了吧？辉火的身体会吃不消的。	
192951	我觉得这应该还在允许范围之内，作为同为Nexus系统的使用者，我会考虑辉火的极限承受能力。	
192952	既然当事人不太愿意训练，强行训练也不会有好结果。 	
192953	我可先说好了，这次的集训合宿是早在计划之内，就算是S级女武神都无权干涉。	
192954	姬子小姐，作为辉火的朋友我觉得有必要让她得到一些休息的时间，请让我带辉火去休息一会儿吧。	
192955	这是在干涉其他小队的事务，我有权拒绝。	
192956	哎，那我就只好用些特殊手段了。	
192957	爱莎，你要做什么？	
192958	砰——	
192959	好多沙子，看不清了……！	
192960	辉火，拉住我的手！	
192961	好！	
192962	可恶，居然趁着这时候逃跑了！	
192963	哈啊……哈啊……	
192964	呼……呼……	
192965	跑、跑到这里应该就没问题了吧？	
192966	姬子那家伙……应该没有追上来吧。	
192967	放心吧，姬子小姐应该没有追上来。	
192968	哈啊……终于能喘口气了。	
192969	忽然感觉除了作战之外，好久没怎么跑过了……呼。	
192970	哈啊……还不是姬子那家伙害的，腿都要断了。	
192971	你还真是有点狼狈啊。	
192972	不过，跑是跑出来了，接下来……	
192973	辉火，你怎么突然靠这么近！	
192974	抱、抱歉！我只是看你脸上出了不少汗，想帮忙擦一下……	
192975	不……是我的错，我只是还没习惯突然贴的这么近……	
192976	给你造成困扰了吗？辉火。	
192977	不……没有。	
192978	那个，抱歉啦。	
192979	那，那我们去别的地方转转吧。	
192980	嗯，嗯……好啊。	
192981	爱莎，你有什么想去的地方吗？	
192982	我对那个挺感兴趣的。	
192983	那个能在海上跑的东西，我看有人刚刚骑着飙过去的。	
192984	摩托艇吗……	
192985	摩托艇？	
192986	也对，你应该是第一次来海边吧？	
192987	那就带你去体验一下吧！	
192988	哎，等等，辉火，别拽着我……等等！	
192989	嗯，先点击这个再点击这个，用这个来控制方向。	
192990	嗯……嗯……原来如此。	
192991	没搞懂。	
