TEXT_ID	CONTENT	Comment
编号	内容	备注
Client	Client	Client
int	string	string
143480	不是你还是谁！在校园里鬼鬼祟祟的，不知道脑子里藏了多少坏想法！	
143481	呃，你究竟是谁？而且你说的话我好难懂啊……	
143482	库，到了这个地步还不承认吗，但是我已经闻到你身上浓郁的犯罪气息了。	
143483	啧，原来是只会自说自话的人么，今天真是晦气，还是早点回去好了。	
143484	库库，不会让你就这么轻易走掉的哦~	
143485	因为我会让你老老实实地忏悔，直到改过自新的！	
143486	哈？你以为你是谁啊？让开，别拦着本小姐的路了！	
143487	出来吧，我的猎犬，把那个犯人抓住！	
143488	哇，从哪钻出来的大狗！	
143489	哼，要不是已经跟战神无双说好不在学园里惹事……算了，先躲避一阵吧。	
143490	哈哈哈，战栗吧，然后逃跑吧！追捕游戏已经开始了！	
143491	哼，至今为止还没有人能够逃出我巴斯克维尔的追猎，你也不会成为那个特例的！	
143492	暂时先谢谢你救了我，说吧，你有什么需要我完成的事情，为你报恩的事我说到做到。	
143493	呵，我可没有什么恩情给你报答。	
143494	你居然想要一直拖欠着这份恩情好让我无法将你绳之以法么！	
143495	等你先调查清楚了我到底是什么人再说吧！就你这种脾气放到这所学园里再过不了多久又要像今天一样不知道招惹多少祸事！	
143496	这样你的人情只会越欠越多，直到永远无法还清！	
143497	只要能成功断案的话……	
143498	但你这一次的判断却彻底地错了！就这样你也想要说自己是侦探么？我劝你还是好好回去再和你的老师学习一下推理的基本法吧！	
143499	你这种幼稚的抓捕游戏我已经玩腻了，等你什么时候真正成了一名用推理断案的人再来找我吧！	
143500	那个时候倒不是不能陪你玩一场推理游戏呢~再见！	
143501	喂！你等等！	
143502	我……老师……这样的我……真的错了么……	
143503	唉…这样子怎么能叫人放心得下，算了，去找战神无双商量一下吧，这种强势的人……	
143504	或许让她成为巴比伦学园警备队中的一员也不错？就让她好好地磨练一番吧。	
143505	那位侦探么，哼哼，其实本小姐的推理能力其实也不差呢！能有幸和那位的弟子比一比倒也不坏嘛~	
143506	哈哈哈~	
143507	那个家伙究竟是怎么回事啊，怎么二话不说就朝我追过来了。	
