TEXT_ID	CONTENT	Comment
编号	内容	备注
Client	Client	Client
int	string	string
302815	九霄…为什么没有保护姐姐大人！为什么只有你一个人活了下来！	
302816	九霄…我以生命换来的就是这样的结果么？是我看错你了。	
302817	九霄！我不想在这里死掉！你一定会救我的！对吧？你说话啊！	
302818	九霄…看来你和我没有什么区别，都是弱小而又无能的人，到最后谁也无法拯救。	
302819	九霄…果然我们的选择是错误的么，如果安静地等待末日降临的话就不会像现在这样痛苦了！	
302820	九霄…明明我是那么的相信你…为什么…为什么没有让大家看到希望…为什么没有拯救大家！！	
302821	九霄…为什么…回答我…回答我们……	
302822	对不起…对不起…对不起…对不起……	
302823	我什么都做不到…是我让大家白白牺牲了……	
302824	明明大家把一切都交付给我…但是我却……	
302825	对不起…对不起…对不起……	
302826	……	
302827	……	
302828	不要放弃！九霄！	
302829	振作起来！九霄！	
302830	对不起…对不起…对不起……	
302831	精神已经被崩坏侵蚀了么…看来是时候结束了。	
302832	芽衣…抱歉，让你久等了。	
302833	琪亚娜，你决定好了么？	
302834	嗯，已经没有什么好留恋的了。	
302835	那么…我们也该与这个世界告别了呢。	
302836	嗯。	
302837	对我来说…这已经足够了。	
302838	咔！！	
302839	咕……	
302840	把你的一切交给我吧…芽衣。	
302841	从此以后，我再也不会让你感受到悲伤……	
302842	让我们一起来为这个世界画上句号吧，为大崩坏的降临拉开序幕！	
302843	轰隆————！！！！	
302844	以终焉之名降下神罚，让错误的文明重回虚无。	
302845	将死亡之光洒下大地，为万物敲响死亡的丧钟。	
302846		
302847	……	
302848	马上这个这个虚无的世界就将消失，蓬莱寺九霄，你的生命也会随着它一起陨落。	
302849	果然…即使到最后也没有人可以改变什么……	
302850	等一下……	
302851	！？	
302852	蓬莱寺九霄…为什么你还能够站起来？你的精神应该已经……	
302853	还没有结束！琪亚娜！	
302854	不会让你得逞的！琪亚娜！	
302855	不对，她的意识应该已经被崩坏给…你不是九霄。	
302856	原来是这样…从最初九霄失忆的那段时间开始，她的意识就处于沉睡的状态，是你代替她踏上了战场。	
