TEXT_ID	CONTENT	Comment
编号	内容	备注
Client	Client	Client
int	string	string
355065	信奉心-【紫耀之都】减少10	
355066	信奉心-【黑土边域】减少10	
355067	信奉心-【其他】增加20	
355068	游汐叶界通用币X50	
355069	游汐叶界通用币X100	
355070	游汐叶界通用币X300	
355071	制作条件还未达成哦~	
355072	制作成功!!	
355073	信奉心	
355074	待制作	
355075	已制作	
355076	生效中	
355077	未生效	
355078	信奉心	
355079	*可反复制作	
355080	紫耀之都	
355081	黑土边域	
355082	白露之滨	
355083	绿荫箱庭	
355084	其他	
355085	小卖部	
355086	积分	
355087	兑换	
355088	系统	
355089	祝福	
355090	物品	
355091	提交	
355092	作用描述	
355093	解锁条件	
355094	解锁条件	
355095	单次	
355096	循环	
355097	已通关	
355098	未完成	
355099	已完成	
355100	通关【台风溪谷】1次	
355101	交付5个【拳击手之魂】	
355102	交付5个【茄子骑士】	
355103	交付5个【七色花瓣】	
355104	交付5个【古代龙角】	
355105	交付5个【冰镇西瓜】	
355106	交付5个【终极破坏天使】	
355107	交付20个【拳击手之魂】	
355108	交付20个【茄子骑士】	
355109	交付20个【七色花瓣】	
355110	交付20个【古代龙角】	
355111	交付20个【冰镇西瓜】	
355112	交付20个【终极破坏天使】	
355113	交付10个【拳击手之魂】	
355114	交付10个【茄子骑士】	
355115	交付10个【七色花瓣】	
355116	交付10个【古代龙角】	
355117	交付10个【冰镇西瓜】	
355118	交付10个【终极破坏天使】	
355119	击破【白鲨酱】5次	
355120	击破【AE866】5次	
355121	击破【Indexoutofrange】5次	
355122	击破【InvalidState】5次	
355123	击破【白色三连星】25次	
355124	击破【平角裤！】25次	
355125	信奉心-【其他】不小于5	
355126	信奉心-【紫耀之都】不小于10	
355127	信奉心-【黑土边域】不小于10	
355128	信奉心-【紫耀之都】不小于70	
355129	信奉心-【黑土边域】不小于70	
355130	通关【VR森林】1次	
355131	通关【异种空间】1次	
355132	解锁关卡【BONUS-1】	
355133	解锁关卡【BONUS-2】	
355134	解锁关卡【收束之地】	
355135	解锁关卡【试练之间】	
355136	Bonus关卡难度下降	
