TEXT_ID	CONTENT	Comment
编号	内容	备注
Client	Client	Client
int	string	string
14255	敬请期待	
14256	即将开始，报名时间：#1	
14257	距离活动开始	
14258	活动剩余时间	
14259	选择阵营	
14260	报名成功后对敌人的伤害提高5%	
14261	立即参战	
14262	确认加入#1的远征军？#n一旦加入不能改变哦~	
14263	闇の应援团	
14264	Kiraの应援团	
14265	使魔探险	
14266	点击选择使魔探险	
14267	探险完成，点击领取奖励	
14268	调查崩坏能源体	
14269	收集崩坏能量	
14270	收集大量崩坏能量	
14271	需要时间：#1小时	
14272	崩坏能量	
14273	移除后当前探险进度将清空哦~~	
14274	确定选择当前使魔探险吗？	
14275	探险已经进行中啦，需要停止或替换#n使魔吗主人？	
14276	大成功！！	
14277	获得崩坏能量	
14278	我方基地	
14279	敌方基地	
14280	报名人数：#1	
14281	剩余时间不足，无法探险	
14282	预计成功率：#1%	
14283	加入阵营失败~~	
14284	获得崩坏能量	
14285	探险失败，一定是有什么地方出了问#n题呢~	
14286	探险失败，这个使魔目前已经在探险#n中了~~	
14287	探险失败，这个探险项目无效哦~	
14288	奖励领取失败，一定是什么地方出了#n问题呢~	
14289	奖励领取失败，这个探险项无效哦~	
14290	奖励领取失败，探险还未结束哦~心#n急吃不到热豆腐呢~	
14291	探险失败，主人还没有报名崩坏总选举呢~	
14292	该使魔尚未开放合成，#n请耐心等待哦~	
14293	材料已被装备	
14294	主人确定要复活吗？	
14295	守卫阿斯加德	
14296	进攻夜炎城堡	
14297	守卫夜炎城堡	
14298	进攻阿斯加德	
14299	击退崩坏的侵袭，守卫阿斯加德！	
14300	强攻夜炎城堡，偷取崩坏能量！	
14301	击退崩坏的侵袭，保护夜炎城堡！	
14302	奇袭阿斯加德，偷取崩坏能量！	
14303	出战中	
14304	探险中	
14305	当前积分奖励	
14306	当前排名奖励	
14307	主人的兑换碎片不够啦，现在无法兑换#n的说	
14308	成功率加成：	
14309	可能获得：	
14310	预计成功率：	
14311	启程探险	
14312		
14313	探险完成	
14314	选择使魔：	
14315	幻海苍域	
14316	傲娇	
14317	元气	
14318	偶像	
