TEXT_ID	CONTENT	Comment
编号	内容	备注
Client	Client	Client
int	string	string
187949	大小姐，这不是你的错……	
187950	都是因为我，才让两个世界相互干涉的……	
187951	大小姐……	
187952	这样子就算用这素材做出了冰淇淋，吃下去也不会感到幸福吧…	
187953	只有放弃…了么……	
187954	喂喂喂，难得生而为女性，就这么放弃自己少女的心愿怎么行呢？冰淇淋可是最甜美的东西啊~~~	
187955	那！你说要怎么办啦！	
187956	那可太简单了，既然崩坏利用你的渴望为食粮，那么——	
187957	让她吃不下不就好了？	
187958	这说不定也是一个办法，嗯，应该没错…… 	
187959	可不要小看少女对心愿的执念啊！！	
187960	……	
187961	绝对不可以放弃的，甜蜜的少女心愿……	
187962	为什么我会忘记呢，这也是……究极冰淇淋素材之一吧？	
187963	不能放弃，不可以舍弃，既然要吃我实现心愿的力量，那就让你吃个够吧。	
187964	然后，我会实现这一切！让你看看什么是究极的冰淇淋！	
187965	这里加上点缀，好，完成。呣……这个味道正好~	
187966	来吧大家，虽然用魔法代替了一些工序，但这一定就是我现在可以做出来的最好的冰淇淋了！	
187967	我对辉火大人的监督一定会好好执行的，你的这份就交给我处理吧。	
187968	怎、怎么这样！我看我跟你真是八字不合吧！	
187969	体测什么的，控制体重什么的……真是不想再管了！我也……我也想吃甜食啊。	
187970	——我想！痛快地！吃甜食！	
187971	唔？总觉得刚才的画面……在哪里见过？	
187972	梅尔蒂的冰淇淋真的是太美味了~	
187973	非常的纤细，甜味恰到好处……	
187974	确实，有种无论来多少都吃得下去的感觉呢，但是……	
187975	蛋好像毫无反应呢……	
187976	是有什么不足的地方么？梅尔蒂小姐……	
187977	我不知道，我真的是不知道啦！这个，就是我现在能够做到的最完美的冰淇淋了，如果这也不行的话……	
187978	……	
187979	红月之下的许愿，被传送到异世界，还有……被利用的心愿……	
187980	难道说……不会吧！？但是……	
187981	呃，试试，应该也没问题吧？嗯，也只是试试一种可能性而已，理由正当！	
187982	prpr——	
187983	辉火大人，说好的不会吃甜食的呢？ 	
187984	咔啦……	
187985	蛋好像……变大了！？这家伙……	
187986	喂！你快给我多吃点！	
