TEXT_ID	CONTENT	Comment
编号	内容	备注
Client	Client	Client
int	string	string
458263	……	
458264	我明白了。	
458265	怎么样，拉克西米，你同意吗？	
458266	嗯，毕竟上一次布伦希尔德帮助过我，这次该轮到我为她出力了。	
458267	但是，我有些怀疑自己的能力……	
458268	请相信自己，拉克西米。按照你的想法去行动吧……我相信你能做到的。	
458269	我……嗯。	
458270	好，那我去和店主说了——	
458271	等一下，店主小姐。我有个想法！	
458272	既然大家有要求，恰好我旁边这两位神格都是巴比伦学园里著名的类型片导演，不如让她们来帮你举行一场热闹的活动，来炒热气氛，吸引一下顾客？	
458273	哈——	
458274	原来如此——以娱乐活动作为交易的对价，听起来似乎不错。	
458275	好，这也算是一种对顾客的回馈……	
458276	我答应你的条件了——不过，如果现场气氛达不到我预期要求的话，我可不会同意你们把恩赫里亚带走的！	
458277	请放心，我们一定能做到的！	
458278	真、真是羞耻……吾竟然会穿上这种轻飘飘的衣服，在众人面前表演。	
458279	请不要抱怨……这也是为了布伦希尔德你的演员招募活动。	
458280	好了，鼓声已经响起，我们一起出场吧。	
458281	咚咚咚！	
458282	“这是名为卡塔克的讲舞，是一种以述说故事为主的舞蹈。而今天她们两位所跳的这段卡塔克，其所讲述的内容便是某位神明和少女之间的爱情故事。”	
458283	“神明和少女的爱情故事啊——”	
458284	“大概率都是悲剧呢……但是这舞蹈为什么看起来那么搞笑呢？”	
458285	布伦希尔德，你的拍子乱了，这跳的什么啊？	
458286	谁知道？汝这舞蹈那么难搞，反正大家不也挺高兴么！	
458287	高兴，咦，怎么会……	
458288	再来吧！	
458289	“现在是神明与少女情定终身的场景，神将自己的长笛作为礼物赠给少女，但是——什么情况！”	
458290	“咦哈哈，不是吧，少女居然像握着砍刀一样拿着长笛，还挥来挥去诶！”	
458291	“旁边居然出现了怪兽的身影——夭寿啦！原来这不是神明与少女的爱情史诗，而是《明明获得了神之乐器的我却用来在战场上开无双》的故事啊！”	
458292	“难道说，继近战法师、近战牧师之后，连近战乐师也出现了吗！一直以来在异世界故事里只能当配角的吟游诗人终于站起来了！”	
