TEXT_ID	CONTENT	Comment
编号	内容	备注
Client	Client	Client
int	string	string
110504	这次或许不再需要保护小妹妹了？	
110505	人偶清澈深邃的眼神，蕴藏着无比空泛又虚无的黑暗	
110506	月下起舞的，正是追猎妖伞的身影	
110507	朝着看不见的正义前进，用铁蹄与鲜血践踏盲目的小鸟！	
110508	朝着看不见的正义前进，用铁蹄与鲜血践踏盲目的小鸟！	
110509	朝着看不见的正义前进，用铁蹄与鲜血践踏盲目的小鸟！	
110510	沉重的真相，不应被唤醒。	
110511	据说身心会合为一体哦~	
110512	那淡淡的悲哀是，温柔的摇篮曲……	
110513	无时无空，无痛无死	
110514	隐匿无形的业火，碎灭暗淡虚无的身魂	
110515	穿越银匙之门后的，一隙安眠	
110516	勇者高举黄金之剑，巨蛇的鲜血洒向腐朽的大地。	
110517	勇者高举黄金之剑，巨蛇的鲜血洒向腐朽的大地。	
110518	挑战已达成	
111001	波塞冬的三叉戟	
111002	尼米亚巨锤	
111003	死亡射手	
111004	德雷克的探索	
111005	海德拉的吐息	
111006	吃我一击咸鱼炮！	
111007	圣人卡莲的遗物	
111008	弹幕齐发	
111009	2233!突破天际	
111010	bilibili·22娘	
111011	犹大誓约·灵刀	
111012	加拉哈德的壁垒	
111013	布洛妮娅的反应装甲	
111014	白雪皇后	
111015	贝西卜的礼赞	
111016	教皇代理人	
111017	异端审判	
111018	阿萨辛的教条	
111019	黑色圣杯	
111020	 -( ゜- ゜)つロ 乾杯~	
111021	塔耳塔洛斯的囚徒	
111022	自然调和	
111023	圣芙蕾雅学生卡	
111024	22娘的呆毛	
111025	33娘的呆毛	
111026	三重血玉	
111027	茜瓦利尔云雾容器	
111028	茜瓦利尔无情棘刺	
111029	茜瓦利尔侵彻螺旋	
111030	茜瓦利尔切削破片	
111031	茜瓦利尔压制喷射	
111032	茜瓦利尔魅影靶眼	
111033	茜瓦利尔护教军	
111034	茜瓦利尔游骑兵	
111035	茜瓦利尔魔导士	
111036	DNA嵌入重组	
111037	毒蛋白结构转置	
111038	教宗卫队训练	
111039	邪王真眼·闇	
111040	提尔的战刃	
