TEXT_ID	CONTENT	Comment
编号	内容	备注
Client	Client	Client
int	string	string
483269	但收服露比，是板上钉钉的事情。	
483270	希望你不会有天真的幻想，怪异杀手。	
483271	（胜利的吼叫）呜喔喔喔喔喔！！	
483272	露比用尾巴爪子抓着一只死掉的野猪。	
483273	（挥手挥手）嘎嘎，嘎嘎！	
483274	你要全部给我？	
483275	（点头）	
483276	实在是太多了……一起吃吧！	
483277	（开心的吼叫）哦唔！	
483278	沙沙……	
483279	（戒备）吼？！	
483280		
483281	（戒备）噶唔唔唔……	
483282	（猛扑）啊啊啊啊！	
483283	后退！	
483284	只见萨菲尔手中拿着一个发光物体，将露比逼退。	
483285	（害怕的吼叫）嘶噜噜噜噜……	
483286	（挡住）你是谁，想对她做什么？	
483287	我是空想神格的萨菲尔。这是经过二次编译的信仰结晶，也就是魔法少女的核心。	
483288	你明白这意味着什么吧？	
483289	你在寻找魔法少女的适格者……以此来消灭露比。	
483290	不是消灭，是收服。	
483291	因为我们还需要从她身上，搜集必要的情报。	
483292	嘶噜噜噜噜……	
483293	怪异杀手，露比是巴比伦的敌人，她非常危险。	
483294	我希望你能认清现实。	
483295	…………	
483296	你快走，露比。	
483297	（犹豫的低吼）吼噜噜噜……	
483298	下次，我们再一起狩猎吧。	
483299	快走！	
483300	（不舍的低吼）嘶噜噜噜噜噜……	
483301	…………	
483302	你不追吗？	
483303	你防备我的表情全都写在脸上了。如果我追，你就会出手。	
483304	如你所见，我的身体是几乎不能进行战斗的。	
483305	我不是你和露比的对手。	
483306	检测到——#n神格【怪异杀手】#n空想神格【萨菲尔】……	
483307	检测结果：适应性70%。	
483308	姑且值得一谈。	
483309	什么？	
483310	来谈谈吧，怪异杀手。#n我希望你能接受“契约”，成为“魔法少女”。	
483311		
483312	让我成为魔法少女？	
483313	对。	
483314	首先，你很强。虽然露比负伤了，但你确实在不是魔法少女的状态下击败了她。	
483315	其次，你的适应性数值，满足变身的要求。同时符合这两点的神格，万里挑一。	
483316	你有想法吗？	
483317	我拒绝。	
483318	（果然呢……）	
