TEXT_ID	CONTENT	Comment
编号	内容	备注
Client	Client	Client
int	string	string
724892	但是……	
724893	（庄重与否，并不重要么？）	
724894	（好轻盈的心。）	
724895	（这就是货真价实的，生来就注定是英雄的人的想法么？）	
724896	乐园之中，漫展火热地召开。	
724897	就在乐园中心的舞台之上，主持人正唾沫横飞地说着。	
724898	“下面是本次‘HONKAI SHOW’的重磅节目：‘九霄cos大赛’！”	
724899	“众所周知！懂得都懂——蓬莱寺九霄大人是真正拯救人类的英雄之一！”	
724900	“她的外表极有辨识度——由绷带、风衣、紫色长发组成的三重奏，对于这个特征，相信大家也是烂熟于心了。”	
724901	“就好像我现在站在台上向下看，就能看到一大片的‘九霄’，其中不乏水准优异的coser呢，比如这边的某位，那边的某位……”	
724902	“……啊对了，还有人群外面的那位coser，不仅除了自身还原，身边的‘西琳’也几乎跟真人一模一样呢……只是，她们旁边的随行者在cos谁呢？莫非是崩坏大战时的冷门角色？”	
724903	……	
724904	诶，九霄大人，那个主持人好像在说我们？	
724905	没错没错……“九霄cos大赛”，居然会有这样的比赛，哈哈哈，本救世主这下不得不试试了！	
724906	九霄大人要参加的话，这个比赛根本不会有悬念嘛！	
724907	哼哼，头奖已经在本救世主的掌握之中了！	
724908	那个，请等一下——	
724909	又有什么事？既然来了漫展，难道想要参加个小比赛都不行吗？	
724910	……虽然是小型活动，我还是需要报备，还有请不要说和人合联有关的话——	
724911	铁师一夏摩挲着胸前的徽章记录仪，快速地敲击着什么。但蓬莱寺的身影已经先一步上了台。	
724912	好了好了，你就先报备吧，我去参赛了——走，西琳！	
724913	好诶，九霄大人！	
724914	等……	
724915	……	
724916	“恭喜二十五号选手，获得了本次‘九霄cos大赛’的第二名！这是你的奖品，请收好！”	
724917	……呃，等一下，我只获得了第二名吗？	
724918	“嗯，很遗憾呢，虽然你的妆容和打扮都已经无限接近于蓬莱寺九霄，但是在一个关键的细节上还是差了一口气。”	
724919	细节，什么细节？！	
724920	“额呵呵，这个嘛，就让我们本次比赛的第一名——七号选手来示范一下吧。”	
724921	哼哼哼哼——	
